id_cliente,data_contratacao,idade,sexo,regiao,renda_mensal,classe_social,score_interno,canal_aquisicao,num_emprestimos_anteriores,tempo_relacionamento_dias,possui_restricao,valor_solicitado,prazo_meses,taxa_juros_am,valor_parcela,comprometimento_renda,finalidade,dias_atraso_max,inadimplente_90d
CLI001138,2024-06-17,56,F,Norte,1203,D,301,Parceiro Marketplace B,2,554,1,1350,3,0.0616,506.54,0.421,Saúde,145,1
CLI001139,2023-11-26,21,F,Nordeste,1599,D,810,App Próprio,1,54,1,200,9,0.1328,39.38,0.025,Emergência,0,0
CLI001140,2024-03-15,41,F,Sudeste,1318,D,310,Site,2,45,1,1900,12,0.152,353.51,0.268,Emergência,0,0
CLI001141,2023-09-13,34,F,Sudeste,2024,D,492,Indicação,2,464,1,700,9,0.1711,157.87,0.078,Saúde,0,0
CLI001142,2024-07-02,18,F,Sudeste,3087,C,636,Site,1,482,1,250,6,0.108,58.75,0.019,Emergência,15,0
CLI001143,2023-08-17,46,F,Sul,2136,D,429,App Próprio,0,25,0,2400,3,0.1682,1083.01,0.507,Pagar dívidas,15,0
CLI001144,2023-10-02,69,M,Sudeste,2647,C,551,App Próprio,1,844,1,900,3,0.1356,384.8,0.145,Consumo,0,0
CLI001145,2024-07-06,21,M,Sudeste,2740,C,483,Indicação,0,35,0,2300,6,0.1,528.1,0.193,Educação,15,0
CLI001146,2024-04-15,61,M,Nordeste,1121,D,570,Indicação,0,51,0,2000,12,0.178,413.97,0.369,Consumo,178,1
CLI001147,2024-03-20,46,M,Sudeste,2068,D,725,Parceiro Marketplace A,3,259,0,2650,6,0.067,550.82,0.266,Saúde,0,0
CLI001148,2023-11-12,56,F,Sudeste,2612,C,374,Site,0,54,1,1200,9,0.1644,264.5,0.101,Consumo,5,0
CLI001149,2023-12-25,23,M,Sudeste,1432,D,763,Parceiro Marketplace B,1,290,0,2000,3,0.1234,837.57,0.585,Pagar dívidas,0,0
CLI001150,2023-09-28,64,M,Sul,1234,D,614,Site,1,710,0,1800,6,0.1302,450.53,0.365,Reforma,0,0
CLI001151,2024-06-15,18,M,Sudeste,2149,D,821,Site,1,318,0,2400,3,0.1599,1068.44,0.497,Pagar dívidas,5,0
CLI001152,2024-04-03,66,M,Sudeste,923,D,468,Parceiro Marketplace B,2,429,0,1100,12,0.1713,221.67,0.24,Pagar dívidas,15,0
CLI001153,2024-05-13,52,F,Sudeste,1089,D,485,Parceiro Marketplace A,1,127,0,1900,3,0.1675,856.41,0.786,Consumo,15,0
CLI001154,2023-08-28,35,F,Sul,1300,D,546,Site,2,376,0,1700,3,0.116,702.93,0.541,Consumo,5,0
CLI001155,2024-07-20,18,F,Sudeste,2078,D,320,Site,1,203,1,300,3,0.1454,130.39,0.063,Emergência,0,0
CLI001156,2024-02-18,50,F,Sudeste,1885,D,606,Parceiro Marketplace A,2,689,1,300,3,0.1503,131.46,0.07,Consumo,0,0
CLI001157,2024-10-28,22,F,Norte,2653,C,566,App Próprio,2,737,0,2750,6,0.1016,634.38,0.239,Emergência,30,0
CLI001158,2023-09-29,50,F,Norte,1168,D,427,Site,2,264,0,2000,12,0.0964,288.37,0.247,Pagar dívidas,15,0
CLI001159,2024-06-07,58,F,Sudeste,1142,D,379,Mídia Paga,2,889,1,1900,12,0.1586,363.46,0.318,Pagar dívidas,170,1
CLI001160,2024-07-01,32,M,Sudeste,2143,D,463,Parceiro Marketplace A,2,400,0,2300,6,0.1243,566.25,0.264,Reforma,0,0
CLI001161,2024-02-21,30,M,Sudeste,1230,D,688,Mídia Paga,1,756,0,250,12,0.0868,34.35,0.028,Pagar dívidas,5,0
CLI001162,2024-04-06,29,M,Sul,1335,D,627,Indicação,1,244,0,850,6,0.1657,234.17,0.175,Emergência,0,0
CLI001163,2023-10-01,29,F,Sudeste,800,D,551,Parceiro Marketplace B,1,777,0,2000,12,0.1194,321.98,0.402,Saúde,223,1
CLI001164,2024-03-20,24,M,Centro-Oeste,1943,D,521,App Próprio,1,154,0,2200,3,0.1647,987.12,0.508,Emergência,5,0
CLI001165,2024-03-27,31,M,Sul,3286,C,537,Parceiro Marketplace A,1,344,0,1950,6,0.0798,421.56,0.128,Pagar dívidas,0,0
CLI001166,2024-11-05,52,M,Nordeste,1116,D,742,App Próprio,5,359,1,1350,3,0.1669,607.91,0.545,Educação,15,0
CLI001167,2024-12-20,34,M,Sudeste,2642,C,538,Parceiro Marketplace A,1,192,0,1850,12,0.1086,283.05,0.107,Consumo,30,0
CLI001168,2024-05-30,59,F,Norte,1677,D,631,Mídia Paga,0,16,0,2150,6,0.0951,486.59,0.29,Emergência,0,0
CLI001169,2023-07-11,61,F,Sul,819,D,557,Site,5,285,0,1350,3,0.1043,546.97,0.668,Saúde,0,0
CLI001170,2023-08-24,58,M,Sul,1181,D,649,Mídia Paga,0,56,1,1800,3,0.1323,765.32,0.648,Reforma,181,1
CLI001171,2024-01-27,46,M,Sudeste,1151,D,418,Parceiro Marketplace A,2,44,0,400,6,0.096,90.77,0.079,Consumo,0,0
CLI001172,2024-01-26,34,F,Sul,1506,D,625,Indicação,0,56,0,650,6,0.1372,165.87,0.11,Educação,216,1
CLI001173,2024-06-03,67,F,Sul,2051,D,403,App Próprio,4,186,1,2350,9,0.1205,441.88,0.215,Pagar dívidas,147,1
CLI001174,2024-09-27,28,F,Centro-Oeste,3739,C,888,App Próprio,5,278,0,1250,9,0.1387,251.52,0.067,Consumo,0,0
CLI001175,2024-12-27,42,F,Nordeste,943,D,667,Mídia Paga,2,827,0,2400,9,0.1005,417.57,0.443,Pagar dívidas,30,0
CLI001176,2024-07-02,42,M,Nordeste,1403,D,355,Mídia Paga,2,782,0,2100,6,0.0911,469.67,0.335,Reforma,110,1
CLI001177,2024-07-14,57,M,Nordeste,1180,D,447,Indicação,1,129,0,1200,6,0.1409,309.35,0.262,Consumo,0,0
CLI001178,2024-09-19,46,F,Sul,1010,D,609,Site,0,14,0,2350,12,0.1235,385.55,0.382,Pagar dívidas,5,0
CLI001179,2024-08-14,60,F,Centro-Oeste,1790,D,564,Mídia Paga,1,680,1,550,6,0.0771,117.93,0.066,Pagar dívidas,5,0
CLI001180,2024-12-18,66,F,Nordeste,1721,D,652,Site,2,856,0,650,6,0.1383,166.37,0.097,Pagar dívidas,0,0
CLI001181,2024-02-07,38,F,Sudeste,803,D,588,App Próprio,1,239,0,1350,9,0.0932,228.12,0.284,Pagar dívidas,5,0
CLI001182,2023-08-19,64,M,Sudeste,1733,D,453,Indicação,3,313,1,2050,9,0.1037,361.21,0.208,Pagar dívidas,15,0
CLI001183,2023-12-24,26,M,Nordeste,1037,D,709,Mídia Paga,1,236,0,1050,12,0.1626,204.22,0.197,Pagar dívidas,0,0
CLI001184,2024-05-03,66,M,Norte,1728,D,366,Parceiro Marketplace B,1,498,1,1100,6,0.0843,241.06,0.14,Saúde,0,0
CLI001185,2024-05-19,27,F,Sudeste,2931,C,575,Mídia Paga,1,554,0,2600,6,0.1117,617.59,0.211,Saúde,0,0
CLI001186,2024-07-18,63,M,Sudeste,2089,D,495,App Próprio,2,196,0,2700,9,0.0703,414.94,0.199,Pagar dívidas,181,1
CLI001187,2024-10-16,38,M,Centro-Oeste,1853,D,485,Parceiro Marketplace A,2,49,0,2750,9,0.114,504.4,0.272,Pagar dívidas,0,0
CLI001188,2024-02-12,69,F,Nordeste,1377,D,370,Site,0,20,1,250,3,0.1705,113.24,0.082,Pagar dívidas,232,1
CLI001189,2024-03-01,24,M,Sudeste,1769,D,390,Parceiro Marketplace B,2,211,1,2450,12,0.127,408.43,0.231,Pagar dívidas,5,0
CLI001190,2024-12-28,42,M,Sudeste,2179,D,591,Site,0,24,0,2350,3,0.1642,1053.57,0.484,Pagar dívidas,0,0
CLI001191,2024-05-21,65,M,Sudeste,2090,D,238,Parceiro Marketplace B,0,54,1,900,3,0.125,377.94,0.181,Pagar dívidas,128,1
CLI001192,2024-08-03,20,F,Sudeste,1650,D,624,Parceiro Marketplace A,1,728,0,850,9,0.067,128.8,0.078,Pagar dívidas,0,0
CLI001193,2024-10-01,32,F,Nordeste,1884,D,396,Parceiro Marketplace A,1,588,1,300,3,0.1205,125.01,0.066,Consumo,203,1
CLI001194,2023-12-18,22,F,Nordeste,989,D,588,App Próprio,3,203,0,2500,3,0.0879,983.94,0.995,Pagar dívidas,0,0
CLI001195,2024-03-23,35,F,Nordeste,1263,D,498,Parceiro Marketplace A,0,33,0,1900,12,0.1119,295.31,0.234,Saúde,0,0
CLI001196,2024-01-24,38,F,Nordeste,2315,C,503,Parceiro Marketplace A,1,641,0,250,9,0.0885,41.45,0.018,Emergência,0,0
CLI001197,2023-12-12,50,M,Sudeste,2450,C,734,Site,2,786,0,850,12,0.0736,109.08,0.045,Pagar dívidas,30,0
CLI001198,2023-07-20,31,F,Sudeste,1789,D,528,Indicação,2,614,0,2550,3,0.0854,999.14,0.558,Pagar dívidas,0,0
CLI001199,2023-10-25,26,F,Sudeste,3201,C,667,Mídia Paga,2,604,0,1900,3,0.1082,775.07,0.242,Consumo,0,0
CLI001200,2024-02-01,27,M,Sudeste,2129,D,661,Parceiro Marketplace B,1,449,0,2600,6,0.1588,703.37,0.33,Pagar dívidas,30,0
CLI001201,2023-09-14,67,F,Sul,1559,D,549,Parceiro Marketplace A,3,600,0,600,3,0.1523,263.79,0.169,Saúde,0,0
CLI001202,2024-04-18,68,F,Sudeste,1030,D,412,Indicação,2,697,0,2850,6,0.0644,587.62,0.571,Consumo,15,0
CLI001203,2023-07-19,29,M,Nordeste,3147,C,453,Mídia Paga,1,888,0,800,12,0.1532,149.61,0.048,Educação,0,0
CLI001204,2023-11-16,28,F,Sudeste,2377,C,734,App Próprio,1,546,0,1050,6,0.0637,216.02,0.091,Educação,0,0
CLI001205,2024-01-15,20,F,Sudeste,3660,C,648,Indicação,3,685,0,2800,9,0.0691,428.12,0.117,Pagar dívidas,0,0
CLI001206,2023-09-01,68,M,Sudeste,4273,C,538,Parceiro Marketplace A,0,49,0,1100,9,0.1514,231.68,0.054,Emergência,198,1
CLI001207,2024-03-28,55,F,Nordeste,1002,D,356,Mídia Paga,0,20,1,1850,3,0.1072,753.36,0.752,Pagar dívidas,5,0
CLI001208,2023-12-08,58,F,Nordeste,1003,D,703,Parceiro Marketplace A,1,694,1,1150,3,0.0986,461.29,0.46,Saúde,168,1
CLI001209,2024-07-31,33,F,Sul,800,D,455,Indicação,1,194,0,2250,9,0.1051,398.65,0.498,Saúde,0,0
CLI001210,2023-07-30,51,M,Sudeste,2529,C,538,Site,0,51,0,1050,3,0.1229,439.35,0.174,Pagar dívidas,0,0
CLI001211,2024-01-30,21,F,Nordeste,2266,C,585,Parceiro Marketplace A,0,1,0,1450,6,0.1328,365.55,0.161,Reforma,0,0
CLI001212,2023-11-05,53,M,Sul,1792,D,398,App Próprio,1,344,0,450,9,0.1404,91.11,0.051,Emergência,30,0
CLI001213,2024-04-27,48,F,Sudeste,1028,D,421,Parceiro Marketplace B,0,37,0,2800,6,0.0715,590.15,0.574,Pagar dívidas,15,0
CLI001214,2023-09-20,35,M,Sudeste,1657,D,509,Parceiro Marketplace B,1,735,0,2750,6,0.0797,594.33,0.359,Consumo,0,0
CLI001215,2024-11-21,55,F,Sudeste,1859,D,598,Parceiro Marketplace B,2,232,1,2450,9,0.1121,446.09,0.24,Educação,15,0
CLI001216,2024-10-31,52,F,Sudeste,2389,C,373,Parceiro Marketplace B,0,43,1,2650,6,0.1637,726.25,0.304,Pagar dívidas,193,1
CLI001217,2024-04-02,41,M,Norte,1929,D,333,Indicação,0,9,0,1900,6,0.1515,504.08,0.261,Pagar dívidas,0,0
CLI001218,2023-12-02,27,M,Sudeste,2273,C,231,Indicação,0,57,1,450,3,0.0824,175.37,0.077,Pagar dívidas,0,0
CLI001219,2023-10-22,19,F,Nordeste,1632,D,394,Parceiro Marketplace A,3,124,1,400,9,0.0945,67.95,0.042,Pagar dívidas,30,0
CLI001220,2024-05-08,67,F,Sul,2825,C,326,Site,0,17,0,2400,6,0.1054,559.81,0.198,Pagar dívidas,30,0
CLI001221,2024-01-16,32,F,Sudeste,2242,C,578,Parceiro Marketplace A,1,482,1,1650,12,0.1632,321.71,0.143,Reforma,0,0
CLI001222,2024-03-08,33,F,Nordeste,1045,D,681,App Próprio,2,780,0,1000,9,0.1774,230.38,0.22,Consumo,0,0
CLI001223,2023-07-31,54,M,Sudeste,3082,C,479,Parceiro Marketplace A,1,474,1,300,6,0.0692,62.78,0.02,Consumo,5,0
CLI001224,2024-01-13,31,F,Nordeste,2878,C,486,Mídia Paga,0,2,0,2950,9,0.1184,550.29,0.191,Pagar dívidas,0,0
CLI001225,2024-05-20,37,F,Sudeste,2091,D,616,Parceiro Marketplace A,0,19,0,450,6,0.1035,104.39,0.05,Consumo,0,0
CLI001226,2023-07-27,55,F,Sudeste,1935,D,611,Indicação,0,40,0,1200,6,0.0986,274.4,0.142,Consumo,5,0
CLI001227,2024-11-04,49,F,Sudeste,3452,C,392,Mídia Paga,0,41,0,2100,9,0.1199,393.98,0.114,Consumo,211,1
CLI001228,2023-07-19,52,F,Sul,866,D,466,Parceiro Marketplace B,2,680,0,1950,6,0.1462,510.0,0.589,Saúde,0,0
CLI001229,2024-10-09,18,F,Nordeste,2897,C,522,Indicação,0,39,1,550,12,0.1309,93.32,0.032,Saúde,0,0
CLI001230,2024-07-29,41,F,Sul,1408,D,465,App Próprio,0,8,1,1950,6,0.1109,462.13,0.328,Emergência,0,0
CLI001231,2023-10-15,43,M,Sudeste,2724,C,599,App Próprio,0,59,0,1150,3,0.1467,500.92,0.184,Pagar dívidas,30,0
CLI001232,2023-12-01,51,F,Centro-Oeste,1809,D,404,Mídia Paga,0,12,0,700,3,0.1094,286.15,0.158,Pagar dívidas,0,0
CLI001233,2023-07-27,26,M,Sudeste,1020,D,470,Mídia Paga,1,877,0,1950,3,0.1382,837.39,0.821,Pagar dívidas,15,0
CLI001234,2023-11-23,26,F,Sul,1396,D,580,Mídia Paga,0,40,0,2700,12,0.0802,358.65,0.257,Reforma,0,0
CLI001235,2024-01-23,58,F,Sul,2642,C,487,App Próprio,2,621,0,2300,6,0.1007,529.18,0.2,Consumo,30,0
CLI001236,2024-06-27,53,F,Nordeste,1575,D,378,App Próprio,2,373,0,650,12,0.1282,108.95,0.069,Saúde,0,0
CLI001237,2024-12-29,60,F,Nordeste,1325,D,497,Parceiro Marketplace B,3,884,0,700,6,0.1701,195.08,0.147,Pagar dívidas,168,1
CLI001238,2024-10-26,32,M,Sul,1321,D,557,Mídia Paga,3,162,0,1500,12,0.0623,181.18,0.137,Educação,15,0
CLI001239,2024-07-24,70,M,Sul,2252,C,813,App Próprio,4,435,0,250,6,0.1472,65.56,0.029,Reforma,0,0
CLI001240,2024-12-09,32,M,Sudeste,3588,C,377,App Próprio,2,109,1,250,12,0.1181,40.0,0.011,Pagar dívidas,0,0
CLI001241,2024-04-01,52,M,Sul,800,D,486,App Próprio,3,526,1,900,9,0.1494,188.21,0.235,Consumo,0,0
CLI001242,2023-11-08,26,F,Sudeste,5576,C,744,Parceiro Marketplace A,1,677,1,500,6,0.0738,106.13,0.019,Pagar dívidas,0,0
CLI001243,2023-07-30,66,F,Nordeste,1874,D,378,Parceiro Marketplace A,0,9,0,1750,6,0.131,438.99,0.234,Emergência,121,1
CLI001244,2024-04-11,35,M,Nordeste,2194,D,670,Mídia Paga,3,771,0,300,6,0.1106,71.04,0.032,Consumo,5,0
CLI001245,2023-09-16,60,F,Sul,1432,D,492,Mídia Paga,3,698,0,900,3,0.0974,360.25,0.252,Reforma,15,0
CLI001246,2023-07-18,35,F,Nordeste,1717,D,538,Parceiro Marketplace A,2,858,1,350,6,0.0639,72.05,0.042,Reforma,30,0
CLI001247,2023-09-24,59,M,Sudeste,1865,D,880,Site,2,896,0,1700,6,0.1231,417.12,0.224,Pagar dívidas,0,0
CLI001248,2024-04-24,42,M,Nordeste,1107,D,597,Site,3,861,1,1200,6,0.101,276.34,0.25,Saúde,0,0
CLI001249,2024-07-09,21,M,Sudeste,1226,D,540,Indicação,0,21,0,450,9,0.1706,101.32,0.083,Saúde,94,1
CLI001250,2023-07-22,28,F,Nordeste,2829,C,362,Parceiro Marketplace B,2,895,1,1200,12,0.1501,221.47,0.078,Pagar dívidas,103,1
CLI001251,2024-08-23,54,M,Nordeste,896,D,407,Mídia Paga,0,47,1,200,6,0.0704,42.01,0.047,Consumo,0,0
CLI001252,2024-05-23,28,F,Sul,2070,D,447,Mídia Paga,0,7,0,2500,9,0.0972,429.28,0.207,Reforma,0,0
CLI001253,2024-11-22,32,F,Sudeste,1472,D,331,Parceiro Marketplace A,0,54,0,1200,6,0.0912,268.46,0.182,Pagar dívidas,15,0
CLI001254,2023-10-30,46,F,Sudeste,1149,D,299,App Próprio,2,375,0,2050,6,0.1421,530.21,0.461,Pagar dívidas,0,0
CLI001255,2024-01-16,31,M,Nordeste,3937,C,468,Indicação,2,514,0,2200,6,0.129,548.81,0.139,Pagar dívidas,30,0
CLI001256,2024-11-16,24,M,Sudeste,1152,D,516,Mídia Paga,0,43,0,1750,12,0.1031,260.75,0.226,Emergência,0,0
CLI001257,2024-09-03,51,M,Sudeste,1070,D,722,Parceiro Marketplace B,2,531,0,1850,3,0.0866,726.43,0.679,Saúde,215,1
CLI001258,2024-03-07,54,F,Sudeste,1590,D,424,App Próprio,0,48,0,1400,6,0.1129,333.7,0.21,Educação,0,0
CLI001259,2024-03-15,56,F,Nordeste,1245,D,503,Indicação,1,633,1,1350,9,0.0901,225.27,0.181,Consumo,171,1
CLI001260,2023-10-25,68,F,Sudeste,1724,D,355,Parceiro Marketplace B,2,875,0,1050,6,0.0827,228.99,0.133,Pagar dívidas,30,0
CLI001261,2024-08-10,24,M,Nordeste,1836,D,390,Parceiro Marketplace A,3,346,1,400,3,0.1579,177.49,0.097,Pagar dívidas,15,0
CLI001262,2023-08-20,40,F,Norte,1898,D,258,Mídia Paga,2,61,0,1200,3,0.1762,548.55,0.289,Saúde,157,1
CLI001263,2024-05-05,30,F,Nordeste,1633,D,776,Site,2,863,1,1500,3,0.1506,657.62,0.403,Pagar dívidas,0,0
CLI001264,2023-10-14,65,M,Sudeste,1281,D,546,App Próprio,0,14,0,550,6,0.0675,114.5,0.089,Consumo,215,1
CLI001265,2024-08-25,46,F,Sudeste,2253,C,542,Site,0,49,0,2750,6,0.1726,771.39,0.342,Emergência,15,0
CLI001266,2024-12-12,23,M,Sudeste,1641,D,556,Site,2,493,1,200,12,0.1144,31.45,0.019,Reforma,0,0
CLI001267,2024-12-02,54,F,Nordeste,1397,D,849,Parceiro Marketplace A,0,44,0,850,9,0.0919,142.88,0.102,Emergência,158,1
CLI001268,2024-06-13,20,M,Nordeste,3202,C,429,Parceiro Marketplace A,2,172,1,2100,3,0.1526,923.72,0.288,Emergência,30,0
CLI001269,2023-08-05,32,F,Sudeste,1634,D,440,Parceiro Marketplace A,1,520,0,2500,3,0.0605,936.14,0.573,Pagar dívidas,0,0
CLI001270,2024-12-05,56,F,Sudeste,2721,C,780,App Próprio,0,8,0,1550,12,0.0636,188.55,0.069,Saúde,30,0
CLI001271,2024-06-15,44,F,Sudeste,2879,C,360,Site,0,49,0,1850,9,0.151,389.09,0.135,Reforma,0,0
CLI001272,2024-11-02,58,F,Sudeste,2954,C,745,Parceiro Marketplace A,2,373,0,950,9,0.0793,151.63,0.051,Reforma,5,0
CLI001273,2023-08-16,48,M,Centro-Oeste,2299,C,590,App Próprio,5,843,0,2850,6,0.1167,686.73,0.299,Pagar dívidas,137,1
CLI001274,2024-01-02,62,F,Sudeste,1719,D,576,App Próprio,0,10,0,2000,3,0.123,836.99,0.487,Pagar dívidas,5,0
CLI001275,2023-11-16,47,F,Sudeste,1674,D,291,Site,1,170,1,550,6,0.1792,156.93,0.094,Emergência,15,0
CLI001276,2023-12-12,21,M,Sudeste,1552,D,905,App Próprio,1,866,0,2250,6,0.0995,515.86,0.332,Emergência,5,0
CLI001277,2024-01-12,21,F,Sudeste,800,D,526,App Próprio,2,149,0,550,6,0.0965,124.99,0.156,Reforma,30,0
CLI001278,2023-11-10,59,M,Sudeste,2326,C,493,Site,3,245,0,1350,12,0.1168,214.72,0.092,Pagar dívidas,30,0
CLI001279,2024-12-27,20,M,Sudeste,1906,D,639,Parceiro Marketplace A,1,434,0,1600,3,0.1181,663.98,0.348,Consumo,5,0
CLI001280,2023-09-21,37,F,Sudeste,2433,C,484,App Próprio,1,365,0,2200,3,0.1258,925.11,0.38,Consumo,0,0
CLI001281,2023-11-28,18,M,Sudeste,1637,D,575,Mídia Paga,0,42,0,3000,12,0.1654,590.24,0.361,Reforma,0,0
CLI001282,2023-11-28,34,F,Nordeste,2274,C,322,Mídia Paga,2,700,1,1250,12,0.1451,225.8,0.099,Emergência,183,1
CLI001283,2024-06-02,49,F,Nordeste,964,D,587,Mídia Paga,1,514,0,2100,6,0.1634,575.06,0.597,Consumo,0,0
CLI001284,2023-10-26,27,F,Sudeste,1052,D,490,Indicação,1,447,0,2100,6,0.1064,491.25,0.467,Pagar dívidas,30,0
CLI001285,2024-06-08,42,M,Norte,800,D,376,App Próprio,1,641,1,700,6,0.1525,186.21,0.233,Saúde,15,0
CLI001286,2024-12-05,70,M,Sudeste,1626,D,380,App Próprio,4,554,1,2000,3,0.1753,912.93,0.561,Pagar dívidas,0,0
CLI001287,2023-08-29,21,F,Centro-Oeste,1243,D,635,Indicação,0,58,0,2650,12,0.0695,332.75,0.268,Pagar dívidas,0,0
CLI001288,2024-08-27,21,M,Centro-Oeste,1177,D,384,Parceiro Marketplace B,0,17,1,1750,6,0.1122,416.28,0.354,Reforma,185,1
CLI001289,2024-11-06,32,F,Nordeste,1979,D,544,Indicação,1,512,0,1550,3,0.1316,658.24,0.333,Pagar dívidas,0,0
CLI001290,2024-01-31,61,M,Sudeste,1438,D,534,Indicação,1,276,1,2000,6,0.1303,500.72,0.348,Emergência,15,0
CLI001291,2024-08-27,39,M,Norte,942,D,668,Parceiro Marketplace B,0,12,0,2450,9,0.1216,462.61,0.491,Saúde,0,0
CLI001292,2023-09-25,51,M,Sudeste,5008,C,448,Parceiro Marketplace A,1,171,0,850,12,0.1587,162.67,0.032,Emergência,189,1
CLI001293,2024-05-06,19,M,Sudeste,1693,D,597,Parceiro Marketplace A,1,101,0,650,9,0.0853,106.36,0.063,Consumo,0,0
CLI001294,2024-12-29,56,M,Nordeste,1091,D,402,Indicação,0,2,0,2000,3,0.1759,913.81,0.838,Consumo,0,0
CLI001295,2023-08-06,21,F,Nordeste,1298,D,493,Parceiro Marketplace B,0,59,0,300,9,0.157,64.45,0.05,Consumo,238,1
CLI001296,2024-03-29,55,M,Norte,1599,D,706,Mídia Paga,1,269,0,2500,3,0.0952,996.8,0.623,Pagar dívidas,0,0
CLI001297,2024-08-11,25,M,Sul,1598,D,181,Mídia Paga,2,431,1,1050,3,0.0639,395.65,0.248,Pagar dívidas,15,0
CLI001298,2024-01-01,63,M,Norte,2972,C,400,Parceiro Marketplace A,0,14,0,500,6,0.1465,130.88,0.044,Reforma,30,0
CLI001299,2024-03-20,33,F,Sul,1663,D,538,Indicação,1,491,0,2350,3,0.0632,884.37,0.532,Consumo,0,0
CLI001300,2024-12-16,27,M,Nordeste,3749,C,625,Parceiro Marketplace B,2,38,0,800,6,0.1184,193.7,0.052,Emergência,15,0
CLI001301,2023-11-17,35,F,Nordeste,1434,D,589,Parceiro Marketplace B,0,25,1,1300,9,0.1298,253.14,0.177,Pagar dívidas,195,1
CLI001302,2024-05-29,18,F,Centro-Oeste,2057,D,355,Mídia Paga,2,797,0,1350,3,0.1774,618.31,0.301,Pagar dívidas,192,1
CLI001303,2023-12-20,26,M,Centro-Oeste,2642,C,752,App Próprio,1,230,0,2500,6,0.0977,570.15,0.216,Emergência,0,0
CLI001304,2023-09-05,49,F,Norte,2841,C,644,Parceiro Marketplace A,2,854,0,950,3,0.1462,413.46,0.146,Reforma,193,1
CLI001305,2024-02-06,33,M,Sul,2984,C,489,Site,0,54,0,1950,6,0.1745,549.68,0.184,Pagar dívidas,0,0
CLI001306,2024-01-04,36,F,Nordeste,1534,D,385,Mídia Paga,2,81,0,3000,6,0.1155,720.4,0.47,Pagar dívidas,15,0
CLI001307,2024-08-16,60,M,Sudeste,1716,D,494,App Próprio,1,889,0,1900,3,0.0745,729.96,0.425,Pagar dívidas,15,0
CLI001308,2024-08-25,24,M,Norte,800,D,653,Parceiro Marketplace A,0,14,0,600,12,0.0748,77.49,0.097,Pagar dívidas,30,0
CLI001309,2024-05-21,38,F,Sudeste,1584,D,523,Parceiro Marketplace B,0,20,0,1000,6,0.1067,234.13,0.148,Consumo,30,0
CLI001310,2023-09-28,27,M,Sudeste,2720,C,462,App Próprio,2,710,1,1700,12,0.0989,248.15,0.091,Pagar dívidas,0,0
CLI001311,2024-03-23,43,F,Sudeste,2507,C,394,Parceiro Marketplace A,0,47,0,1100,12,0.098,159.86,0.064,Consumo,30,0
CLI001312,2024-06-27,35,M,Nordeste,1659,D,672,Parceiro Marketplace A,2,565,0,1650,6,0.1181,399.17,0.241,Consumo,15,0
CLI001313,2023-11-07,20,M,Nordeste,3511,C,549,App Próprio,1,868,0,1700,12,0.1245,280.19,0.08,Pagar dívidas,0,0
CLI001314,2023-09-28,21,F,Sudeste,1464,D,545,Site,2,795,0,2250,9,0.0919,378.2,0.258,Educação,0,0
CLI001315,2023-09-01,63,M,Sudeste,1273,D,564,Site,2,301,0,1950,6,0.1128,464.66,0.365,Educação,191,1
CLI001316,2024-07-23,21,F,Sudeste,1413,D,436,Parceiro Marketplace A,0,57,0,2150,9,0.1382,431.82,0.306,Educação,187,1
CLI001317,2023-12-14,59,M,Sudeste,1073,D,478,Indicação,3,732,0,800,6,0.1268,198.34,0.185,Pagar dívidas,0,0
CLI001318,2024-02-17,66,M,Sudeste,2234,C,232,App Próprio,0,40,1,1400,6,0.1506,370.53,0.166,Consumo,139,1
CLI001319,2024-05-03,42,F,Sul,1941,D,487,Site,1,286,0,2500,6,0.0929,562.13,0.29,Saúde,15,0
CLI001320,2024-05-31,34,M,Sudeste,2222,C,286,Indicação,0,50,0,2300,12,0.1052,346.2,0.156,Reforma,173,1
CLI001321,2024-10-31,59,F,Sudeste,1445,D,583,App Próprio,0,52,0,700,12,0.1264,116.38,0.081,Saúde,0,0
CLI001322,2024-08-05,70,F,Sudeste,1678,D,481,Mídia Paga,1,329,0,400,3,0.169,180.74,0.108,Consumo,0,0
CLI001323,2024-03-10,24,M,Nordeste,800,D,525,App Próprio,2,498,0,2050,6,0.1334,517.68,0.647,Pagar dívidas,0,0
CLI001324,2023-09-10,69,F,Norte,2014,D,425,Parceiro Marketplace A,0,55,1,1450,3,0.0945,577.43,0.287,Saúde,30,0
CLI001325,2023-09-21,68,M,Sudeste,1793,D,472,Parceiro Marketplace A,2,887,0,1350,12,0.0644,164.93,0.092,Emergência,0,0
CLI001326,2024-09-21,25,F,Sudeste,1083,D,423,Parceiro Marketplace A,2,325,0,250,3,0.1218,104.41,0.096,Consumo,0,0
CLI001327,2023-12-31,20,M,Sul,1646,D,605,App Próprio,2,159,0,1250,3,0.1741,569.48,0.346,Emergência,30,0
CLI001328,2024-11-16,55,M,Sudeste,1543,D,676,Mídia Paga,0,47,1,700,9,0.14,141.52,0.092,Pagar dívidas,30,0
CLI001329,2024-01-02,22,F,Sul,3608,C,686,Parceiro Marketplace A,1,153,0,300,9,0.1109,54.37,0.015,Consumo,222,1
CLI001330,2024-06-30,49,F,Centro-Oeste,1101,D,668,Indicação,4,166,1,1300,6,0.0692,272.06,0.247,Consumo,0,0
